Human,SARS-CoV2,Score
Q9BX10,P0DTC1,0.062611
Q9BX10,P0DTC9,0.037958
Q9BX10,P0DTC8,0.022231
Q8N8N7,P0DTC1,0.019221
Q8N8N0,P0DTC4,0.025155
Q8N8N0,P0DTC7,0.002595
Q8N8N0,P0DTC5,0.010917
Q8N8N0,P0DTC2,0.023927
Q8N8N0,P0DTC1,0.060726
Q8N8N0,P0DTC9,0.02628
Q8N8N0,P0DTC8,0.014239
Q8TDD1,P0DTC4,0.018667
Q8TDD1,P0DTC7,3.5e-05
Q8TDD1,P0DTC5,0.003858
Q8TDD1,P0DTC2,0.016972
Q8TDD1,P0DTC1,0.051816
Q8TDD1,P0DTC9,0.037819
Q8TDD1,P0DTC8,0.014809
Q8TDD2,P0DTC4,0.011384
Q8TDD2,P0DTC5,0.000917
Q8TDD2,P0DTC2,0.011003
Q8TDD2,P0DTC1,0.052387
Q8TDD2,P0DTC9,0.015882
Q8TDD2,P0DTC8,0.010467
Q6PI78,P0DTC5,0.038598
Q6PI78,P0DTC4,0.049082
Q6PI78,P0DTC7,0.027456
Q6PI78,P0DTC6,0.000277
Q6PI78,P0DTC2,0.032076
Q6PI78,P0DTC1,0.027076
Q6PI78,P0DTC9,0.004135
Q6PI78,P0DTC8,0.000329
P11926,P0DTC4,0.023252
P11926,P0DTC7,0.001003
P11926,P0DTC6,0.000917
P11926,P0DTC5,0.00237
P11926,P0DTC2,0.03538
P11926,P0DTC1,0.071798
P11926,P0DTC9,0.02846
P11926,P0DTC8,0.021124
Q6L8Q7,P0DTC4,0.005415
Q6L8Q7,P0DTC7,0.001349
Q6L8Q7,P0DTC6,0.00173
Q6L8Q7,P0DTC5,0.005415
Q6L8Q7,P0DTC2,0.022404
Q6L8Q7,P0DTC1,0.077819
Q6L8Q7,P0DTC9,0.011332
Q96EA4,P0DTC4,0.024411
Q96EA4,P0DTC7,0.022681
Q96EA4,P0DTC6,0.012266
Q96EA4,P0DTC5,0.002059
Q96EA4,P0DTC2,0.034671
Q96EA4,P0DTC1,0.027456
Q96EA4,P0DTC9,0.029411
Q96EA4,P0DTC8,0.022595
P06733,P0DTC6,0.000242
P06733,P0DTC5,0.002924
P06733,P0DTC9,0.025951
P06733,P0DTC4,0.01865
P06733,P0DTC7,0.000381
P06733,P0DTC2,0.025276
P06733,P0DTC1,0.08896
P06733,P0DTC8,0.015969
P06730,P0DTC6,0.026038
P06730,P0DTC5,0.022854
P06730,P0DTC4,0.063736
P06730,P0DTC7,0.025051
P06730,P0DTC2,0.046902
P06730,P0DTC1,0.091244
P06730,P0DTC9,0.023979
P06730,P0DTC8,0.016488
P06731,P0DTC6,0.002457
P06731,P0DTC5,0.004706
P06731,P0DTC9,0.027612
P06731,P0DTC4,0.029204
P06731,P0DTC7,0.004498
P06731,P0DTC2,0.030778
P06731,P0DTC1,0.052906
P06731,P0DTC8,0.024498
P55084,P0DTC4,0.008149
P55084,P0DTC7,0.001868
P55084,P0DTC5,0.008079
P55084,P0DTC2,0.013979
P55084,P0DTC1,0.033875
P55084,P0DTC9,0.007318
P55084,P0DTC8,6.9e-05
P55085,P0DTC4,0.033875
P55085,P0DTC7,0.020882
P55085,P0DTC6,0.019429
P55085,P0DTC5,0.014723
P55085,P0DTC2,0.043131
P55085,P0DTC1,0.052802
P55085,P0DTC9,0.025519
P55085,P0DTC8,0.022214
P06734,P0DTC4,0.032006
P06734,P0DTC7,0.025397
P06734,P0DTC6,0.021816
P06734,P0DTC5,0.018789
P06734,P0DTC2,0.03628
P06734,P0DTC1,0.051591
P06734,P0DTC9,0.029965
P06734,P0DTC8,0.022508
P55087,P0DTC4,0.028633
P55087,P0DTC7,0.004567
P55087,P0DTC6,0.000502
P55087,P0DTC5,0.005727
P55087,P0DTC2,0.027508
P55087,P0DTC1,0.032681
P55087,P0DTC9,0.024411
P55087,P0DTC8,0.02282
P55089,P0DTC4,0.013339
P55089,P0DTC7,0.010675
P55089,P0DTC6,0.010899
P55089,P0DTC5,0.003097
P55089,P0DTC2,0.020726
P55089,P0DTC1,0.028166
P55089,P0DTC9,0.016643
P55089,P0DTC8,0.013235
P17787,P0DTC4,0.008477
P17787,P0DTC7,0.012716
P17787,P0DTC6,0.008495
P17787,P0DTC5,0.007509
P17787,P0DTC2,0.01718
P17787,P0DTC1,0.022058
P17787,P0DTC9,0.008356
P17787,P0DTC8,0.0009
P55735,P0DTC4,0.126451
P55735,P0DTC7,0.122437
P55735,P0DTC6,0.110379
P55735,P0DTC5,0.085518
P55735,P0DTC2,0.153579
P55735,P0DTC1,0.177765
P55735,P0DTC9,0.042473
P55735,P0DTC8,0.136832
O00602,P0DTC9,0.022612
O00602,P0DTC4,0.021972
O00602,P0DTC7,0.00128
O00602,P0DTC5,0.007924
O00602,P0DTC2,0.038027
O00602,P0DTC1,0.05884
O00602,P0DTC8,0.014048
P29374,P0DTC4,0.00346
P29374,P0DTC7,0.005242
P29374,P0DTC6,0.005605
P29374,P0DTC5,0.003287
P29374,P0DTC2,0.015813
P29374,P0DTC1,0.052023
P29374,P0DTC9,0.007128
P29374,P0DTC8,0.000173
Q6ZR62,P0DTC7,0.001557
Q6ZR62,P0DTC6,0.002076
Q6ZR62,P0DTC2,0.001471
Q6ZR62,P0DTC1,0.039446
Q6ZR62,P0DTC9,0.022647
P59646,P0DTC4,0.006315
P59646,P0DTC7,0.003858
P59646,P0DTC6,0.000121
P59646,P0DTC5,0.00474
P59646,P0DTC2,0.003823
P59646,P0DTC1,0.014896
P59646,P0DTC9,0.002543
P59646,P0DTC8,0.000173
Q7Z570,P0DTC4,0.001868
Q7Z570,P0DTC7,0.006142
Q7Z570,P0DTC6,0.006574
Q7Z570,P0DTC5,0.001782
Q7Z570,P0DTC2,0.00718
Q7Z570,P0DTC1,0.03275
Q7Z570,P0DTC9,0.006194
Q7Z570,P0DTC8,0.000329
Q8N7S6,P0DTC2,0.025224
Q8N7S6,P0DTC4,0.041937
Q8N7S6,P0DTC7,0.025294
Q8N7S6,P0DTC6,0.000277
Q8N7S6,P0DTC5,0.031453
Q8N7S6,P0DTC1,0.021142
Q8N7S6,P0DTC8,0.000329
Q13702,P0DTC4,0.036505
Q13702,P0DTC7,0.008806
Q13702,P0DTC6,0.007457
Q13702,P0DTC5,0.00481
Q13702,P0DTC2,0.036781
Q13702,P0DTC1,0.054515
Q13702,P0DTC9,0.042473
Q13702,P0DTC8,0.031868
Q96NW4,P0DTC4,0.031937
Q96NW4,P0DTC7,0.009688
Q96NW4,P0DTC6,0.008028
Q96NW4,P0DTC5,0.016384
Q96NW4,P0DTC2,0.03628
Q96NW4,P0DTC1,0.031833
Q96NW4,P0DTC9,0.029342
Q96NW4,P0DTC8,0.02282
Q96NW7,P0DTC4,0.004204
Q96NW7,P0DTC7,0.000692
Q96NW7,P0DTC5,0.004204
Q96NW7,P0DTC2,0.004135
Q96NW7,P0DTC1,0.017283
Q96NW7,P0DTC9,0.00564
Q4FZB7,P0DTC4,0.004654
Q4FZB7,P0DTC7,3.5e-05
Q4FZB7,P0DTC5,0.00455
Q4FZB7,P0DTC2,0.010553
Q4FZB7,P0DTC1,0.040172
Q4FZB7,P0DTC9,0.008045
Q4FZB7,P0DTC8,0.000104
Q8N1G4,P0DTC4,0.000173
Q8N1G4,P0DTC2,0.000519
Q8N1G4,P0DTC1,0.021661
Q8N1G4,P0DTC9,0.000173
Q8N1G4,P0DTC8,0.000173
Q8NCA5,P0DTC4,0.000121
Q8NCA5,P0DTC2,0.000398
Q8NCA5,P0DTC1,0.025276
Q8NCA5,P0DTC9,0.000121
Q8NCA5,P0DTC8,0.000121
Q9NR00,P0DTC4,0.035605
Q9NR00,P0DTC7,0.005484
Q9NR00,P0DTC6,0.005277
Q9NR00,P0DTC5,0.004412
Q9NR00,P0DTC2,0.029048
Q9NR00,P0DTC1,0.049999
Q9NR00,P0DTC9,0.037941
Q9NR00,P0DTC8,0.031193
Q9HBY8,P0DTC4,0.005259
Q9HBY8,P0DTC7,5.2e-05
Q9HBY8,P0DTC5,0.005259
Q9HBY8,P0DTC2,0.004792
Q9HBY8,P0DTC1,0.039359
Q9HBY8,P0DTC9,0.02993
Q5BJE1,P0DTC4,0.00263
Q5BJE1,P0DTC7,5.2e-05
Q5BJE1,P0DTC5,0.00263
Q5BJE1,P0DTC2,0.002457
Q5BJE1,P0DTC1,0.000536
Q5BJE1,P0DTC9,0.003045
Q8NF99,P0DTC4,0.021003
Q8NF99,P0DTC7,3.5e-05
Q8NF99,P0DTC5,0.002249
Q8NF99,P0DTC2,0.019135
Q8NF99,P0DTC1,0.072957
Q8NF99,P0DTC9,0.02929
Q8NF99,P0DTC8,0.018754
Q13352,P0DTC4,0.037456
Q13352,P0DTC7,0.00301
Q13352,P0DTC6,0.003097
Q13352,P0DTC5,0.003979
Q13352,P0DTC2,0.028339
Q13352,P0DTC1,0.039757
Q13352,P0DTC9,0.040363
Q13352,P0DTC8,0.034048
Q9HBY0,P0DTC5,0.012578
Q9HBY0,P0DTC4,0.004291
Q9HBY0,P0DTC7,0.00936
Q9HBY0,P0DTC6,0.008391
Q9HBY0,P0DTC2,0.009394
Q9HBY0,P0DTC1,0.014948
Q9HBY0,P0DTC9,0.002128
Q8NCA9,P0DTC4,0.000138
Q8NCA9,P0DTC7,0.000744
Q8NCA9,P0DTC6,0.000796
Q8NCA9,P0DTC2,0.002543
Q8NCA9,P0DTC1,0.040899
Q8NCA9,P0DTC9,0.005225
Q8NCA9,P0DTC8,0.000138
Q8NF91,P0DTC4,0.032993
Q8NF91,P0DTC7,0.00436
Q8NF91,P0DTC6,0.001159
Q8NF91,P0DTC5,0.008252
Q8NF91,P0DTC2,0.039186
Q8NF91,P0DTC1,0.042352
Q8NF91,P0DTC9,0.028788
Q8NF91,P0DTC8,0.02455
O15209,P0DTC4,0.000138
O15209,P0DTC2,0.001436
O15209,P0DTC1,0.046712
O15209,P0DTC9,0.005225
O15209,P0DTC8,0.000138
P57771,P0DTC4,0.003322
P57771,P0DTC7,0.014775
P57771,P0DTC6,0.01327
P57771,P0DTC5,0.006609
P57771,P0DTC2,0.010086
P57771,P0DTC1,0.022577
P57771,P0DTC9,0.003287
P57771,P0DTC8,0.000606
P57772,P0DTC4,8.7e-05
P57772,P0DTC2,0.000882
P57772,P0DTC1,0.06275
P57772,P0DTC9,0.021332
P57772,P0DTC8,8.7e-05
P57773,P0DTC4,0.042906
P57773,P0DTC7,0.026574
P57773,P0DTC6,0.000277
P57773,P0DTC5,0.032422
P57773,P0DTC2,0.02602
P57773,P0DTC1,0.022975
P57773,P0DTC9,0.000571
P57773,P0DTC8,0.000329
P57775,P0DTC4,0.001453
P57775,P0DTC7,0.007837
P57775,P0DTC6,0.008218
P57775,P0DTC5,0.004135
P57775,P0DTC2,0.007007
P57775,P0DTC1,0.032508
P57775,P0DTC9,0.006713
Q3KR37,P0DTC4,0.047975
Q3KR37,P0DTC7,0.02583
Q3KR37,P0DTC6,0.000277
Q3KR37,P0DTC5,0.037352
Q3KR37,P0DTC2,0.0373
Q3KR37,P0DTC1,0.035467
Q3KR37,P0DTC9,0.003339
Q3KR37,P0DTC8,0.000467
Q8N2G8,P0DTC4,0.007318
Q8N2G8,P0DTC7,0.000363
Q8N2G8,P0DTC6,0.00026
Q8N2G8,P0DTC5,0.007249
Q8N2G8,P0DTC2,0.006713
Q8N2G8,P0DTC1,0.012093
Q8N2G8,P0DTC9,0.002439
Q8N2G8,P0DTC8,0.000329
O95273,P0DTC4,0.00692
O95273,P0DTC7,0.00519
O95273,P0DTC6,0.003823
O95273,P0DTC5,0.00692
O95273,P0DTC2,0.008218
O95273,P0DTC1,0.005467
O95273,P0DTC9,0.003339
O95271,P0DTC4,0.024083
O95271,P0DTC7,0.011626
O95271,P0DTC6,0.009394
O95271,P0DTC5,0.0132
O95271,P0DTC2,0.031384
O95271,P0DTC1,0.04621
O95271,P0DTC9,0.020622
O95271,P0DTC8,0.014083
O95274,P0DTC4,0.067577
O95274,P0DTC7,0.027041
O95274,P0DTC6,0.000277
O95274,P0DTC5,0.033979
O95274,P0DTC2,0.042906
O95274,P0DTC1,0.032906
O95274,P0DTC9,0.024567
O95274,P0DTC8,0.023443
O75121,P0DTC4,0.045034
O75121,P0DTC7,0.025311
O75121,P0DTC6,0.000277
O75121,P0DTC5,0.03455
O75121,P0DTC2,0.028218
O75121,P0DTC1,0.021505
O75121,P0DTC9,0.00218
O75121,P0DTC8,0.000329
Q15431,P0DTC4,0.005035
Q15431,P0DTC7,0.002595
Q15431,P0DTC6,0.002768
Q15431,P0DTC5,0.004706
Q15431,P0DTC2,0.013373
Q15431,P0DTC1,0.034134
Q15431,P0DTC9,0.004031
Q15431,P0DTC8,0.0009
O95278,P0DTC6,0.011765
O95278,P0DTC5,0.008322
O95278,P0DTC9,0.024048
O95278,P0DTC4,0.01865
O95278,P0DTC7,0.014048
O95278,P0DTC2,0.036245
O95278,P0DTC1,0.082265
O95278,P0DTC8,0.011367
O95279,P0DTC4,0.004308
O95279,P0DTC7,0.007405
O95279,P0DTC6,0.003045
O95279,P0DTC5,0.004308
O95279,P0DTC2,0.008893
O95279,P0DTC1,0.005398
O95279,P0DTC9,0.00199
P55884,P0DTC4,0.004913
P55884,P0DTC7,0.001678
P55884,P0DTC6,0.002041
P55884,P0DTC5,0.004758
P55884,P0DTC2,0.080864
P55884,P0DTC1,0.085448
P55884,P0DTC9,0.009844
P55884,P0DTC8,0.000467
Q6R2W3,P0DTC7,0.000657
Q6R2W3,P0DTC6,0.000882
Q6R2W3,P0DTC2,0.000623
Q6R2W3,P0DTC1,0.014014
Q6R2W3,P0DTC9,0.031435
Q8N2G6,P0DTC4,0.000173
Q8N2G6,P0DTC2,0.000519
Q8N2G6,P0DTC1,0.047248
Q8N2G6,P0DTC9,0.005259
Q8N2G6,P0DTC8,0.000173
Q8NHH1,P0DTC4,0.023391
Q8NHH1,P0DTC7,0.002612
Q8NHH1,P0DTC6,0.00301
Q8NHH1,P0DTC5,0.002439
Q8NHH1,P0DTC2,0.026678
Q8NHH1,P0DTC1,0.05576
Q8NHH1,P0DTC9,0.048857
Q8NHH1,P0DTC8,0.021522
P43246,P0DTC4,0.019083
P43246,P0DTC7,0.014775
P43246,P0DTC6,0.011834
P43246,P0DTC5,0.007197
P43246,P0DTC2,0.03166
P43246,P0DTC1,0.086279
P43246,P0DTC9,0.045743
P43246,P0DTC8,0.016038
P23409,P0DTC4,0.004169
P23409,P0DTC7,0.004879
P23409,P0DTC6,0.00519
P23409,P0DTC5,0.004083
P23409,P0DTC2,0.008581
P23409,P0DTC1,0.030276
P23409,P0DTC9,0.004325
P23409,P0DTC8,8.7e-05
Q6UXY1,P0DTC4,0.010502
Q6UXY1,P0DTC7,0.003945
Q6UXY1,P0DTC6,0.001211
Q6UXY1,P0DTC5,0.009654
Q6UXY1,P0DTC2,0.028823
Q6UXY1,P0DTC1,0.015657
Q6UXY1,P0DTC9,0.007976
Q6UXY1,P0DTC8,0.000398
O60336,P0DTC4,0.004948
O60336,P0DTC7,3.5e-05
O60336,P0DTC5,0.004948
O60336,P0DTC2,0.013027
O60336,P0DTC1,0.031557
O60336,P0DTC9,0.003235
Q9H7E2,P0DTC4,0.016747
Q9H7E2,P0DTC7,0.000208
Q9H7E2,P0DTC6,0.000242
Q9H7E2,P0DTC5,0.004204
Q9H7E2,P0DTC2,0.021505
Q9H7E2,P0DTC1,0.026816
Q9H7E2,P0DTC9,0.020519
Q9H7E2,P0DTC8,0.012543
Q9BSE5,P0DTC4,0.001592
Q9BSE5,P0DTC7,0.002353
Q9BSE5,P0DTC6,0.003114
Q9BSE5,P0DTC5,0.001592
Q9BSE5,P0DTC2,0.014809
Q9BSE5,P0DTC1,0.042716
Q9BSE5,P0DTC9,0.007526
Q86V15,P0DTC4,0.004689
Q86V15,P0DTC7,3.5e-05
Q86V15,P0DTC5,0.004689
Q86V15,P0DTC2,0.00436
Q86V15,P0DTC1,0.042785
Q86V15,P0DTC9,0.045034
Q00G26,P0DTC4,0.002093
Q00G26,P0DTC7,0.001332
Q00G26,P0DTC6,0.00173
Q00G26,P0DTC5,0.002093
Q00G26,P0DTC2,0.011315
Q00G26,P0DTC1,0.029359
Q00G26,P0DTC9,0.010605
Q8WWU7,P0DTC4,0.000329
Q8WWU7,P0DTC7,0.000329
Q8WWU7,P0DTC6,0.000242
Q8WWU7,P0DTC5,0.000242
Q8WWU7,P0DTC2,0.00026
Q8WWU7,P0DTC1,0.014809
Q8WWU7,P0DTC9,0.005086
Q8WWU7,P0DTC8,0.000329
Q9Y2Y0,P0DTC4,0.006816
Q9Y2Y0,P0DTC7,0.000329
Q9Y2Y0,P0DTC6,0.000225
Q9Y2Y0,P0DTC5,0.006782
Q9Y2Y0,P0DTC2,0.006938
Q9Y2Y0,P0DTC1,0.024584
Q9Y2Y0,P0DTC9,0.007232
Q9Y2Y0,P0DTC8,0.000242
Q9Y2Y1,P0DTC5,0.029238
Q9Y2Y1,P0DTC4,0.0282
Q9Y2Y1,P0DTC7,0.029826
Q9Y2Y1,P0DTC6,0.03083
Q9Y2Y1,P0DTC2,0.032646
Q9Y2Y1,P0DTC1,0.082888
Q9Y2Y1,P0DTC9,0.031954
Q9Y2Y1,P0DTC8,0.000329
Q9Y2Y6,P0DTC4,0.036902
Q9Y2Y6,P0DTC7,0.031954
Q9Y2Y6,P0DTC6,0.010588
Q9Y2Y6,P0DTC5,0.030294
Q9Y2Y6,P0DTC2,0.032076
Q9Y2Y6,P0DTC1,0.0441
Q9Y2Y6,P0DTC9,0.002284
Q9Y2Y6,P0DTC8,0.000329
P43243,P0DTC4,0.026487
P43243,P0DTC7,0.022958
P43243,P0DTC6,0.020709
P43243,P0DTC5,0.01891
P43243,P0DTC2,0.040415
P43243,P0DTC1,0.101659
P43243,P0DTC9,0.019014
P43243,P0DTC8,0.011522
Q9Y2Y4,P0DTC4,0.004671
Q9Y2Y4,P0DTC7,3.5e-05
Q9Y2Y4,P0DTC5,0.00455
Q9Y2Y4,P0DTC2,0.007509
Q9Y2Y4,P0DTC1,0.033477
Q9Y2Y4,P0DTC9,0.002976
Q9Y2Y4,P0DTC8,0.000121
Q8N0Z3,P0DTC4,0.002232
Q8N0Z3,P0DTC7,0.000934
Q8N0Z3,P0DTC6,0.00109
Q8N0Z3,P0DTC5,0.002232
Q8N0Z3,P0DTC2,0.003512
Q8N0Z3,P0DTC1,0.007595
Q8N0Z3,P0DTC9,0.002093
Q9Y2Y8,P0DTC4,0.007318
Q9Y2Y8,P0DTC7,6.9e-05
Q9Y2Y8,P0DTC5,0.007318
Q9Y2Y8,P0DTC2,0.006661
Q9Y2Y8,P0DTC1,0.018131
Q9Y2Y8,P0DTC9,0.00718
Q9Y2Y9,P0DTC4,0.000138
Q9Y2Y9,P0DTC7,0.010173
Q9Y2Y9,P0DTC6,0.010623
Q9Y2Y9,P0DTC2,0.00827
Q9Y2Y9,P0DTC1,0.04339
Q9Y2Y9,P0DTC9,0.003529
Q9Y2Y9,P0DTC8,0.000138
Q6P3S1,P0DTC4,0.005657
Q6P3S1,P0DTC7,0.018079
Q6P3S1,P0DTC6,0.021401
Q6P3S1,P0DTC5,0.005329
Q6P3S1,P0DTC2,0.024359
Q6P3S1,P0DTC1,0.029844
Q6P3S1,P0DTC9,0.008201
Q6P3S1,P0DTC8,0.0009
P45844,P0DTC4,0.040882
P45844,P0DTC7,0.029238
P45844,P0DTC6,0.011021
P45844,P0DTC5,0.030657
P45844,P0DTC2,0.045639
P45844,P0DTC1,0.071366
P45844,P0DTC9,0.011488
P45844,P0DTC8,0.008391
Q9BQA9,P0DTC4,0.035086
Q9BQA9,P0DTC7,0.022197
Q9BQA9,P0DTC6,0.000294
Q9BQA9,P0DTC5,0.028477
Q9BQA9,P0DTC2,0.029775
Q9BQA9,P0DTC1,0.038235
Q9BQA9,P0DTC9,0.001176
Q9BQA9,P0DTC8,0.000329
Q93070,P0DTC4,0.042058
Q93070,P0DTC7,0.025328
Q93070,P0DTC6,0.000277
Q93070,P0DTC5,0.031574
Q93070,P0DTC2,0.025328
Q93070,P0DTC1,0.045847
Q93070,P0DTC9,0.000138
Q93070,P0DTC8,0.000329
O43143,P0DTC6,0.010519
O43143,P0DTC4,0.005381
O43143,P0DTC7,0.010675
O43143,P0DTC5,0.009931
O43143,P0DTC2,0.012076
O43143,P0DTC1,0.054221
O43143,P0DTC9,0.023944
O43143,P0DTC8,0.000467
A0A0C4DH29,P0DTC4,0.021937
A0A0C4DH29,P0DTC7,0.000865
A0A0C4DH29,P0DTC5,0.001073
A0A0C4DH29,P0DTC2,0.030086
A0A0C4DH29,P0DTC1,0.038269
A0A0C4DH29,P0DTC9,0.021903
A0A0C4DH29,P0DTC8,0.020865
Q04912,P0DTC4,0.028719
Q04912,P0DTC7,0.023218
Q04912,P0DTC6,0.020968
Q04912,P0DTC5,0.015657
Q04912,P0DTC2,0.038581
Q04912,P0DTC1,0.059601
Q04912,P0DTC9,0.038909
Q04912,P0DTC8,0.017266
P28068,P0DTC4,0.042248
P28068,P0DTC7,0.035224
P28068,P0DTC6,0.010899
P28068,P0DTC5,0.039342
P28068,P0DTC2,0.044549
P28068,P0DTC1,0.032941
P28068,P0DTC9,0.004948
P28068,P0DTC8,0.000848
Q93077,P0DTC6,0.000277
Q93077,P0DTC5,0.006834
Q93077,P0DTC9,0.008789
Q93077,P0DTC4,0.007076
Q93077,P0DTC7,0.000363
Q93077,P0DTC2,0.006799
Q93077,P0DTC1,0.028408
Q93077,P0DTC8,0.000536
P28066,P0DTC4,0.006176
P28066,P0DTC7,3.5e-05
P28066,P0DTC5,0.006176
P28066,P0DTC2,0.008581
P28066,P0DTC1,0.088857
P28066,P0DTC9,0.005727
Q93079,P0DTC4,0.031435
Q93079,P0DTC7,5.2e-05
Q93079,P0DTC5,0.005173
Q93079,P0DTC2,0.026989
Q93079,P0DTC1,0.050605
Q93079,P0DTC9,0.038961
Q93079,P0DTC8,0.026263
P28065,P0DTC4,0.112213
P28065,P0DTC7,0.045034
P28065,P0DTC6,0.047715
P28065,P0DTC5,0.069116
P28065,P0DTC2,0.048373
P28065,P0DTC1,0.186087
P28065,P0DTC9,0.005848
P28062,P0DTC4,0.112213
P28062,P0DTC7,0.045034
P28062,P0DTC6,0.047715
P28062,P0DTC5,0.069116
P28062,P0DTC2,0.04903
P28062,P0DTC1,0.185049
P28062,P0DTC9,0.005848
Q8N5Z0,P0DTC4,0.018806
Q8N5Z0,P0DTC7,0.001886
Q8N5Z0,P0DTC6,0.002491
Q8N5Z0,P0DTC5,0.006332
Q8N5Z0,P0DTC2,0.017733
Q8N5Z0,P0DTC1,0.057836
Q8N5Z0,P0DTC9,0.041712
Q8N5Z0,P0DTC8,0.012474
P09874,P0DTC4,0.019031
P09874,P0DTC7,0.017906
P09874,P0DTC6,0.018564
P09874,P0DTC5,0.009204
P09874,P0DTC2,0.038044
P09874,P0DTC1,0.082455
P09874,P0DTC9,0.028373
P09874,P0DTC8,0.015052
Q6ZV70,P0DTC1,0.002111
P62910,P0DTC4,0.003114
P62910,P0DTC7,5.2e-05
P62910,P0DTC5,0.002993
P62910,P0DTC2,0.036678
P62910,P0DTC1,0.06531
P62910,P0DTC9,0.007405
P62910,P0DTC8,0.000121
P62913,P0DTC4,0.014498
P62913,P0DTC7,0.020398
P62913,P0DTC6,0.021903
P62913,P0DTC5,0.017751
P62913,P0DTC2,0.036626
P62913,P0DTC1,0.084255
P62913,P0DTC9,0.016193
P62913,P0DTC8,0.00955
Q03518,P0DTC4,0.086798
Q03518,P0DTC7,0.032698
Q03518,P0DTC6,0.032387
Q03518,P0DTC5,0.039705
Q03518,P0DTC2,0.059739
Q03518,P0DTC1,0.096054
Q03518,P0DTC9,0.039913
Q03518,P0DTC8,0.01282
Q03519,P0DTC6,0.035259
Q03519,P0DTC5,0.046487
Q03519,P0DTC9,0.039446
Q03519,P0DTC4,0.100933
Q03519,P0DTC7,0.035311
Q03519,P0DTC2,0.062646
Q03519,P0DTC1,0.094479
Q03519,P0DTC8,0.015813
Q9Y487,P0DTC4,0.061366
Q9Y487,P0DTC7,0.019273
Q9Y487,P0DTC6,0.000484
Q9Y487,P0DTC5,0.037439
Q9Y487,P0DTC2,0.049567
Q9Y487,P0DTC1,0.043165
Q9Y487,P0DTC9,0.030224
Q9Y487,P0DTC8,0.021297
Q9BT17,P0DTC5,0.01083
Q9BT17,P0DTC9,0.025726
Q9BT17,P0DTC4,0.01083
Q9BT17,P0DTC7,0.001747
Q9BT17,P0DTC2,0.016713
Q9BT17,P0DTC1,0.035415
Q9Y484,P0DTC5,0.006367
Q9Y484,P0DTC4,0.017872
Q9Y484,P0DTC7,0.005605
Q9Y484,P0DTC2,0.022872
Q9Y484,P0DTC1,0.036089
Q9Y484,P0DTC9,0.021626
Q9Y484,P0DTC8,0.011505
Q9Y483,P0DTC5,0.013841
Q9Y483,P0DTC4,0.02147
Q9Y483,P0DTC7,0.017214
Q9Y483,P0DTC6,0.017785
Q9Y483,P0DTC2,0.032768
Q9Y483,P0DTC1,0.065016
Q9Y483,P0DTC9,0.033373
Q9Y483,P0DTC8,0.017975
Q08431,P0DTC4,0.02474
Q08431,P0DTC7,0.004585
Q08431,P0DTC6,0.001557
Q08431,P0DTC5,0.023598
Q08431,P0DTC2,0.065639
Q08431,P0DTC1,0.02083
Q08431,P0DTC9,0.007145
Q08431,P0DTC8,0.000502
Q5VUB5,P0DTC4,0.041937
Q5VUB5,P0DTC7,0.025294
Q5VUB5,P0DTC6,0.000277
Q5VUB5,P0DTC5,0.031453
Q5VUB5,P0DTC2,0.025224
Q5VUB5,P0DTC1,0.023079
Q5VUB5,P0DTC8,0.000329
P10253,P0DTC4,0.015432
P10253,P0DTC7,0.002682
P10253,P0DTC6,0.001505
P10253,P0DTC5,0.015432
P10253,P0DTC2,0.017007
P10253,P0DTC1,0.030795
P10253,P0DTC9,0.010484
Q9H2Y7,P0DTC4,0.023166
Q9H2Y7,P0DTC7,0.000657
Q9H2Y7,P0DTC6,0.000502
Q9H2Y7,P0DTC5,0.002197
Q9H2Y7,P0DTC2,0.018321
Q9H2Y7,P0DTC1,0.060829
Q9H2Y7,P0DTC9,0.033512
Q9H2Y7,P0DTC8,0.02147
Q9BVN2,P0DTC4,0.038875
Q9BVN2,P0DTC7,0.000606
Q9BVN2,P0DTC6,0.000484
Q9BVN2,P0DTC5,0.007595
Q9BVN2,P0DTC2,0.028148
Q9BVN2,P0DTC1,0.037231
Q9BVN2,P0DTC9,0.038511
Q9BVN2,P0DTC8,0.031747
P56282,P0DTC4,0.006678
P56282,P0DTC7,3.5e-05
P56282,P0DTC5,0.006678
P56282,P0DTC2,0.006107
P56282,P0DTC1,0.031349
P56282,P0DTC9,0.05531
Q49B96,P0DTC4,0.006297
Q49B96,P0DTC7,5.2e-05
Q49B96,P0DTC5,0.006297
Q49B96,P0DTC2,0.013685
Q49B96,P0DTC1,0.012958
Q49B96,P0DTC9,0.008685
Q86SJ2,P0DTC4,0.001471
Q86SJ2,P0DTC7,0.012353
Q86SJ2,P0DTC6,0.011021
Q86SJ2,P0DTC5,0.001471
Q86SJ2,P0DTC2,0.010778
Q86SJ2,P0DTC1,0.015467
Q86SJ2,P0DTC9,0.000606
P13647,P0DTC4,0.025847
P13647,P0DTC7,3.5e-05
P13647,P0DTC6,0.000173
P13647,P0DTC5,0.003633
P13647,P0DTC2,0.020225
P13647,P0DTC1,0.020865
P13647,P0DTC9,0.029065
P13647,P0DTC8,0.022214
P02144,P0DTC4,0.005311
P02144,P0DTC7,0.007716
P02144,P0DTC6,0.007647
P02144,P0DTC5,0.006955
P02144,P0DTC2,0.019377
P02144,P0DTC1,0.030259
